bps_model_id,state_class_source,state_class_to,transition_type_id,probability,return_interval(years),age_reset,tst_min
13200_48_57_61,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,No,20
13200_48_57_61,Mid1:OPN,Mid1:OPN,Mixed Fire,0.008,125,No,0
13200_48_57_61,Mid1:OPN,Mid1:OPN,Surface Fire,0.04,25,No,0
13200_48_57_61,Mid1:OPN,Mid1:OPN,Wind or Weather or Stress,0.0025,400,No,0
13210_47_48_53_57,Early1:ALL,Early1:ALL,Mixed Fire,0.007,143,No,0
13210_47_48_53_57,Early1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13210_47_48_53_57,Late1:CLS,Early1:ALL,Insects or Disease,0.002,500,Yes,0
13210_47_48_53_57,Late1:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13210_47_48_53_57,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13210_47_48_53_57,Late1:CLS,Late1:CLS,Mixed Fire,0.002,500,No,0
13210_47_48_53_57,Late1:CLS,Late1:CLS,Surface Fire,0.01,100,No,0
13210_47_48_53_57,Late2:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13210_47_48_53_57,Late2:CLS,Late1:CLS,Mixed Fire,0.002,500,Yes,0
13210_47_48_53_57,Late2:CLS,Late2:CLS,Insects or Disease,0.003,333,No,0
13210_47_48_53_57,Late2:CLS,Late2:CLS,Surface Fire,0.013,77,No,0
13210_47_48_53_57,Late2:CLS,Late2:CLS,Wind or Weather or Stress,0.003,333,No,0
13210_47_48_53_57,Mid1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13210_47_48_53_57,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13210_47_48_53_57,Mid1:CLS,Mid1:CLS,Surface Fire,0.012,83,No,0
13210_49,Early1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13210_49,Late1:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13210_49,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13210_49,Late1:CLS,Late1:CLS,Surface Fire,0.003,333,No,0
13210_49,Late1:CLS,Mid1:CLS,Mixed Fire,0.002,500,Yes,0
13210_49,Mid1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13210_49,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13210_61_63,Early1:ALL,Early1:ALL,Mixed Fire,0.002,500,No,0
13210_61_63,Early1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13210_61_63,Late1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13210_61_63,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13210_61_63,Late1:CLS,Late1:CLS,Surface Fire,0.01,100,No,0
13210_61_63,Late1:CLS,Late1:OPN,Insects or Disease,0.002,500,Yes,0
13210_61_63,Late1:CLS,Late1:OPN,Mixed Fire,0.002,500,Yes,0
13210_61_63,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.025,40,Yes,0
13210_61_63,Late1:OPN,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13210_61_63,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13210_61_63,Late1:OPN,Late1:OPN,Surface Fire,0.01,100,No,0
13210_61_63,Late1:OPN,Late2:CLS,Alternative Succession,0.013,77,Yes,0
13210_61_63,Late2:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13210_61_63,Late2:CLS,Late2:CLS,Insects or Disease,0.003,333,No,0
13210_61_63,Late2:CLS,Late2:CLS,Mixed Fire,0.002,500,No,0
13210_61_63,Late2:CLS,Late2:CLS,Surface Fire,0.01,100,No,0
13210_61_63,Late2:CLS,Late2:CLS,Wind or Weather or Stress,0.003,333,No,0
13210_61_63,Mid1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13210_61_63,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13210_61_63,Mid1:CLS,Mid1:CLS,Surface Fire,0.01,100,No,0
13210_62,Early1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13210_62,Late1:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13210_62,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13210_62,Late1:CLS,Late1:CLS,Surface Fire,0.003,333,No,0
13210_62,Late1:CLS,Mid1:CLS,Mixed Fire,0.002,500,Yes,0
13210_62,Mid1:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13210_62,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13210_62,Mid1:CLS,Mid1:CLS,Surface Fire,0.003,333,No,0
13220_45,Early1:ALL,Early1:ALL,Mixed Fire,0.07,14,Yes,0
13220_45,Early1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13220_45,Early1:ALL,Early1:ALL,Wind or Weather or Stress,0.07,14,Yes,0
13220_45,Late1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13220_45,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13220_45,Late1:CLS,Late1:CLS,Surface Fire,0.0125,80,No,0
13220_45,Late1:CLS,Late1:OPN,Insects or Disease,0.005,200,Yes,0
13220_45,Late1:CLS,Late1:OPN,Mixed Fire,0.005,200,Yes,0
13220_45,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.005,200,Yes,0
13220_45,Late1:OPN,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13220_45,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13220_45,Late1:OPN,Late1:OPN,Surface Fire,0.0125,80,No,0
13220_45,Mid1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13220_45,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13220_45,Mid1:CLS,Late1:OPN,Alternative Succession,0.001,"1,000",Yes,0
13220_45,Mid1:CLS,Mid1:CLS,Surface Fire,0.0125,80,No,0
13230_32_36_37_44_45_98,Early1:ALL,Early1:ALL,Mixed Fire,0.05,20,No,0
13230_32_36_37_44_45_98,Early1:ALL,Early1:ALL,Replacement Fire,0.012,83,Yes,0
13230_32_36_37_44_45_98,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,8
13230_32_36_37_44_45_98,Late1:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13230_32_36_37_44_45_98,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13230_32_36_37_44_45_98,Late1:CLS,Late1:CLS,Surface Fire,0.025,40,No,0
13230_32_36_37_44_45_98,Late1:CLS,Late1:OPN,Mixed Fire,0.015,67,Yes,0
13230_32_36_37_44_45_98,Late1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13230_32_36_37_44_45_98,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13230_32_36_37_44_45_98,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,20
13230_32_36_37_44_45_98,Late1:OPN,Late1:OPN,Surface Fire,0.075,13,No,0
13230_32_36_37_44_45_98,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13230_32_36_37_44_45_98,Mid1:CLS,Mid1:CLS,Surface Fire,0.03,33,No,0
13230_32_36_37_44_45_98,Mid1:CLS,Mid1:OPN,Mixed Fire,0.017,59,Yes,0
13230_32_36_37_44_45_98,Mid1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13230_32_36_37_44_45_98,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,15
13230_32_36_37_44_45_98,Mid1:OPN,Mid1:OPN,Surface Fire,0.075,13,No,0
13240_60_65_66,Early1:ALL,Early1:ALL,Replacement Fire,0.2,5,Yes,0
13240_60_65_66,Late1:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13240_60_65_66,Late1:CLS,Late1:CLS,Surface Fire,0.2,5,No,0
13240_60_65_66,Late1:CLS,Late1:OPN,Insects or Disease,0.0005,"2,000",Yes,0
13240_60_65_66,Late1:CLS,Late1:OPN,Mixed Fire,0.025,40,Yes,0
13240_60_65_66,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.0005,"2,000",Yes,0
13240_60_65_66,Late1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13240_60_65_66,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,10
13240_60_65_66,Late1:OPN,Late1:OPN,Mixed Fire,0.025,40,No,0
13240_60_65_66,Late1:OPN,Late1:OPN,Surface Fire,0.3,3,No,0
13240_60_65_66,Late1:OPN,Late1:OPN,Wind or Weather or Stress,0.001,"1,000",No,0
13240_60_65_66,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13240_60_65_66,Mid1:CLS,Mid1:CLS,Surface Fire,0.1,10,No,0
13240_60_65_66,Mid1:CLS,Mid1:OPN,Mixed Fire,0.025,40,Yes,0
13240_60_65_66,Mid1:CLS,Mid1:OPN,Wind or Weather or Stress,0.001,"1,000",Yes,0
13240_60_65_66,Mid1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13240_60_65_66,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,10
13240_60_65_66,Mid1:OPN,Mid1:OPN,Mixed Fire,0.025,40,No,0
13240_60_65_66,Mid1:OPN,Mid1:OPN,Surface Fire,0.3,3,No,0
13240_60_65_66,Mid1:OPN,Mid1:OPN,Wind or Weather or Stress,0.001,"1,000",No,0
13250_46_47_48,Early1:ALL,Early1:ALL,Mixed Fire,0.01,100,No,0
13250_46_47_48,Early1:ALL,Early1:ALL,Replacement Fire,0.004,250,Yes,0
13250_46_47_48,Late1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13250_46_47_48,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13250_46_47_48,Late1:CLS,Late1:CLS,Surface Fire,0.018,56,No,0
13250_46_47_48,Late1:CLS,Late1:OPN,Mixed Fire,0.009,111,Yes,0
13250_46_47_48,Late1:OPN,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13250_46_47_48,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13250_46_47_48,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,25
13250_46_47_48,Late1:OPN,Late1:OPN,Surface Fire,0.04,25,No,0
13250_46_47_48,Mid1:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13250_46_47_48,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13250_46_47_48,Mid1:CLS,Mid1:CLS,Surface Fire,0.012,83,No,0
13250_46_47_48,Mid1:CLS,Mid1:OPN,Mixed Fire,0.006,167,Yes,0
13250_46_47_48,Mid1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13250_46_47_48,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13250_46_47_48,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
13250_46_47_48,Mid1:OPN,Mid1:OPN,Surface Fire,0.04,25,No,0
13260_47,Early1:ALL,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13260_47,Early1:ALL,Early1:ALL,Surface Fire,0.2,5,No,0
13260_47,Early1:ALL,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13260_47,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,13
13260_47,Late1:CLS,Early1:ALL,Insects or Disease,0.01,100,Yes,0
13260_47,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13260_47,Late1:CLS,Late1:CLS,Surface Fire,0.2,5,No,0
13260_47,Late1:CLS,Late1:OPN,Insects or Disease,0.01,100,Yes,0
13260_47,Late1:CLS,Late1:OPN,Mixed Fire,0.02,50,Yes,0
13260_47,Late1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13260_47,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13260_47,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,15
13260_47,Late1:OPN,Late1:OPN,Insects or Disease,0.003,333,No,0
13260_47,Late1:OPN,Late1:OPN,Surface Fire,0.2,5,No,0
13260_47,Mid1:CLS,Early1:ALL,Insects or Disease,0.005,200,Yes,0
13260_47,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13260_47,Mid1:CLS,Mid1:CLS,Surface Fire,0.2,5,No,0
13260_47,Mid1:CLS,Mid1:OPN,Mixed Fire,0.02,50,Yes,0
13260_47,Mid1:CLS,Mid1:OPN,Wind or Weather or Stress,0.01,100,Yes,0
13260_47,Mid1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13260_47,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,10
13260_47,Mid1:OPN,Mid1:OPN,Surface Fire,0.2,5,No,0
13260_49,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13260_49,Late1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13260_49,Late1:OPN,Late1:OPN,Mixed Fire,0.04,25,No,0
13260_49,Late1:OPN,Late1:OPN,Surface Fire,0.1,10,No,0
13260_49,Late1:OPN,Late2:CLS,Alternative Succession,1.0,1,Yes,30
13260_49,Late2:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13260_49,Late2:CLS,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13260_49,Late2:CLS,Late1:OPN,Mixed Fire,0.01,100,Yes,0
13260_49,Late2:CLS,Late2:CLS,Surface Fire,0.03,33,No,0
13260_49,Mid1:OPN,Early1:ALL,Replacement Fire,0.02,50,Yes,0
13260_49,Mid1:OPN,Mid1:OPN,Mixed Fire,0.04,25,No,0
13270_45_46_47,Early1:ALL,Early1:ALL,Mixed Fire,0.007,143,No,0
13270_45_46_47,Early1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13270_45_46_47,Late1:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13270_45_46_47,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.006,167,Yes,0
13270_45_46_47,Late1:CLS,Late1:CLS,Surface Fire,0.008,125,No,0
13270_45_46_47,Late1:CLS,Late1:OPN,Mixed Fire,0.002,500,Yes,0
13270_45_46_47,Late1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13270_45_46_47,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.006,167,Yes,0
13270_45_46_47,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,20
13270_45_46_47,Late1:OPN,Late1:OPN,Surface Fire,0.011,91,No,0
13270_45_46_47,Mid1:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13270_45_46_47,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13270_45_46_47,Mid1:CLS,Mid1:CLS,Surface Fire,0.006,167,No,0
13270_45_46_47,Mid1:CLS,Mid1:OPN,Mixed Fire,0.003,333,Yes,0
13270_45_46_47,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13270_45_46_47,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13270_45_46_47,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,20
13270_45_46_47,Mid1:OPN,Mid1:OPN,Surface Fire,0.009,111,No,0
13280_46_99,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13280_46_99,Early1:ALL,Early1:ALL,Surface Fire,0.14,7,No,0
13280_46_99,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,13
13280_46_99,Late1:CLS,Early1:ALL,Insects or Disease,0.005,200,Yes,0
13280_46_99,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13280_46_99,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13280_46_99,Late1:CLS,Late1:CLS,Surface Fire,0.05,20,No,0
13280_46_99,Late1:CLS,Late1:OPN,Mixed Fire,0.01,100,Yes,0
13280_46_99,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.01,100,Yes,0
13280_46_99,Late1:OPN,Early1:ALL,Insects or Disease,0.003,333,Yes,0
13280_46_99,Late1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13280_46_99,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13280_46_99,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,15
13280_46_99,Late1:OPN,Late1:OPN,Surface Fire,0.17,6,No,0
13280_46_99,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13280_46_99,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13280_46_99,Mid1:CLS,Mid1:CLS,Surface Fire,0.05,20,No,0
13280_46_99,Mid1:CLS,Mid1:OPN,Mixed Fire,0.05,20,Yes,0
13280_46_99,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13280_46_99,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13280_46_99,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,12
13280_46_99,Mid1:OPN,Mid1:OPN,Surface Fire,0.17,6,No,0
13290_45_46_99,Early1:ALL,Early1:ALL,Mixed Fire,0.01,100,No,0
13290_45_46_99,Early1:ALL,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13290_45_46_99,Late1:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13290_45_46_99,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.007,143,Yes,0
13290_45_46_99,Late1:CLS,Late1:CLS,Surface Fire,0.019,53,No,0
13290_45_46_99,Late1:CLS,Late1:OPN,Mixed Fire,0.004,250,Yes,0
13290_45_46_99,Late1:OPN,Early1:ALL,Replacement Fire,0.006,167,Yes,0
13290_45_46_99,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.008,125,Yes,0
13290_45_46_99,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,25
13290_45_46_99,Late1:OPN,Late1:OPN,Surface Fire,0.025,40,No,0
13290_45_46_99,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13290_45_46_99,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13290_45_46_99,Mid1:CLS,Mid1:CLS,Surface Fire,0.014,71,No,0
13290_45_46_99,Mid1:CLS,Mid1:OPN,Mixed Fire,0.006,167,Yes,0
13290_45_46_99,Mid1:OPN,Early1:ALL,Replacement Fire,0.009,111,Yes,0
13290_45_46_99,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13290_45_46_99,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
13290_45_46_99,Mid1:OPN,Mid1:OPN,Surface Fire,0.02,50,No,0
13300_46_48_54_55_56_99,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13300_46_48_54_55_56_99,Early1:ALL,Early1:ALL,Surface Fire,0.14,7,No,0
13300_46_48_54_55_56_99,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,13
13300_46_48_54_55_56_99,Late1:CLS,Early1:ALL,Insects or Disease,0.005,200,Yes,0
13300_46_48_54_55_56_99,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
