bps_model_id,state_class_source,state_class_to,agemin,agemax
13280_46_99,Late1:OPN,Late1:OPN,60,999
13280_46_99,Mid1:CLS,Late1:CLS,15,59
13280_46_99,Mid1:OPN,Late1:OPN,15,59
13290_45_46_99,Early1:ALL,Mid1:CLS,0,15
13290_45_46_99,Late1:CLS,Late1:CLS,81,999
13290_45_46_99,Late1:OPN,Late1:OPN,81,999
13290_45_46_99,Mid1:CLS,Late1:CLS,16,80
13290_45_46_99,Mid1:OPN,Late1:OPN,16,80
13300_46_48_54_55_56_99,Early1:ALL,Mid1:OPN,0,14
13300_46_48_54_55_56_99,Late1:CLS,Late1:CLS,60,460
13300_46_48_54_55_56_99,Late1:OPN,Late1:OPN,60,460
13300_46_48_54_55_56_99,Mid1:CLS,Late1:CLS,15,59
13300_46_48_54_55_56_99,Mid1:OPN,Late1:OPN,15,59
13310_39_40_41,Early1:ALL,Mid1:ALL,0,3
13310_39_40_41,Late1:ALL,Late1:ALL,20,100
13310_39_40_41,Mid1:ALL,Late1:ALL,4,19
13330_56,Early1:ALL,Mid1:OPN,0,10
13330_56,Late1:CLS,Late1:CLS,30,999
13330_56,Late1:OPN,Late1:OPN,30,999
13330_56,Mid1:CLS,Late1:CLS,11,29
13330_56,Mid1:OPN,Late1:OPN,11,29
13340_32_43_44,Early1:ALL,Mid1:CLS,0,14
13340_32_43_44,Late1:CLS,Late1:CLS,65,999
13340_32_43_44,Mid1:CLS,Late1:CLS,15,64
13350_55_58_60,Early1:ALL,Mid1:OPN,0,14
13350_55_58_60,Late1:CLS,Late1:CLS,60,460
13350_55_58_60,Late1:OPN,Late1:OPN,60,460
13350_55_58_60,Mid1:CLS,Late1:CLS,15,59
13350_55_58_60,Mid1:OPN,Late1:OPN,15,59
13360_56,Early1:ALL,Mid1:OPN,0,7
13360_56,Late1:CLS,Late2:CLS,60,99
13360_56,Late2:CLS,Late2:CLS,100,999
13360_56,Mid1:OPN,Mid2:CLS,8,19
13360_56,Mid2:CLS,Late1:CLS,20,59
13370_56,Early1:ALL,Mid1:OPN,0,7
13370_56,Late1:CLS,Late2:CLS,60,99
13370_56,Late2:CLS,Late2:CLS,100,999
13370_56,Mid1:CLS,Late1:CLS,20,59
13370_56,Mid1:OPN,Mid1:CLS,8,19
13380_36,Early1:ALL,Late1:CLS,0,74
13380_36,Late1:CLS,Late1:CLS,75,999
13390_36_37_98,Early1:ALL,Early1:ALL,0,999
13390_36_37_98,Mid1:CLS,Mid1:CLS,1,999
13390_36_37_98,Mid1:OPN,Mid1:OPN,1,999
13400_61,Early1:OPN,Mid1:OPN,0,50
13400_61,Late1:OPN,Late1:OPN,101,999
13400_61,Mid1:OPN,Late1:OPN,51,100
13420_59,Early1:ALL,Mid1:OPN,0,15
13420_59,Late1:CLS,Late1:CLS,76,999
13420_59,Late1:OPN,Late1:OPN,76,999
13420_59,Mid1:CLS,Late1:CLS,16,75
13420_59,Mid1:OPN,Late1:OPN,16,75
13430_54_55,Early1:ALL,Mid1:CLS,0,14
13430_54_55,Late1:CLS,Late1:CLS,80,999
13430_54_55,Late1:OPN,Late1:OPN,80,999
13430_54_55,Mid1:CLS,Late1:CLS,15,79
13430_54_55,Mid1:OPN,Late1:OPN,15,79
13430_58_60,Early1:ALL,Mid1:CLS,0,14
13430_58_60,Late1:CLS,Late1:CLS,80,999
13430_58_60,Late1:OPN,Late1:OPN,80,999
13430_58_60,Mid1:CLS,Late1:CLS,15,79
13430_58_60,Mid1:OPN,Late1:OPN,15,79
13440_41,Early1:ALL,Mid1:CLS,1,30
13440_41,Early2:CLS,Mid2:CLS,0,20
13440_41,Late1:CLS,Late1:CLS,111,999
13440_41,Mid1:CLS,Late1:CLS,31,110
13440_41,Mid2:CLS,Late1:CLS,21,110
13440_66,Early1:ALL,Mid1:CLS,0,29
13440_66,Late1:CLS,Late2:CLS,70,119
13440_66,Late2:CLS,Late2:CLS,120,999
13440_66,Mid1:CLS,Late1:CLS,30,69
13440_66,Mid2:CLS,Late2:CLS,30,119
13441_51,Early1:ALL,Mid1:OPN,0,15
13441_51,Late1:CLS,Late1:CLS,51,224
13441_51,Mid1:OPN,Mid2:OPN,16,24
13441_51,Mid2:OPN,Late1:CLS,25,50
13442_51,Early1:ALL,Mid1:CLS,0,40
13442_51,Late1:CLS,Late1:CLS,201,400
13442_51,Mid1:CLS,Mid2:CLS,41,100
13442_51,Mid2:CLS,Late1:CLS,101,200
13460_54_55_58,Early1:ALL,Mid1:OPN,0,14
13460_54_55_58,Late1:CLS,Late1:CLS,75,999
13460_54_55_58,Late1:OPN,Late1:OPN,75,999
13460_54_55_58,Mid1:CLS,Late1:CLS,15,74
13460_54_55_58,Mid1:OPN,Late1:OPN,15,74
13470_55_58_60,Early1:ALL,Mid1:OPN,0,14
13470_55_58_60,Late1:CLS,Late1:CLS,75,999
13470_55_58_60,Late1:OPN,Late1:OPN,75,999
13470_55_58_60,Mid1:CLS,Late1:CLS,15,74
13470_55_58_60,Mid1:OPN,Late1:OPN,15,74
13480_37_45_98,Early1:ALL,Mid1:OPN,0,14
13480_37_45_98,Late1:CLS,Late1:CLS,50,999
13480_37_45_98,Late1:OPN,Late1:OPN,50,999
13480_37_45_98,Mid1:CLS,Late1:CLS,15,49
13480_37_45_98,Mid1:OPN,Late1:OPN,15,49
13490_46_48_54_55_99,Early1:ALL,Mid1:OPN,0,12
13490_46_48_54_55_99,Late1:CLS,Late1:CLS,51,999
13490_46_48_54_55_99,Late1:OPN,Late1:OPN,51,999
13490_46_48_54_55_99,Mid1:CLS,Late1:CLS,13,50
13490_46_48_54_55_99,Mid1:OPN,Late1:OPN,13,50
13500_57,Early1:ALL,Mid1:CLS,0,20
13500_57,Late1:CLS,Late1:CLS,71,999
13500_57,Late1:OPN,Late1:OPN,71,100
13500_57,Mid1:CLS,Late1:CLS,21,70
13500_57,Mid1:OPN,Late1:OPN,21,70
13500_61,Early1:ALL,Mid1:CLS,0,35
13500_61,Late1:CLS,Late1:CLS,66,999
13500_61,Mid1:CLS,Late1:CLS,36,65
13500_61,Mid1:OPN,Late1:CLS,36,65
13510_48_54_59,Early1:ALL,Mid1:OPN,0,15
13510_48_54_59,Late1:CLS,Late1:CLS,51,999
13510_48_54_59,Late1:OPN,Late1:OPN,51,999
13510_48_54_59,Mid1:CLS,Late1:CLS,16,50
13510_48_54_59,Mid1:OPN,Late1:OPN,16,50
13520_53_54_57_59_60_61,Early1:ALL,Mid1:OPN,0,15
13520_53_54_57_59_60_61,Late1:CLS,Late1:CLS,71,999
13520_53_54_57_59_60_61,Late1:OPN,Late1:OPN,71,999
13520_53_54_57_59_60_61,Mid1:CLS,Late1:CLS,16,70
13520_53_54_57_59_60_61,Mid1:OPN,Late1:OPN,16,70
13530_46_48_53_54_57_59_60_61,Early1:ALL,Mid1:OPN,0,15
13530_46_48_53_54_57_59_60_61,Late1:CLS,Late1:CLS,71,999
13530_46_48_53_54_57_59_60_61,Late1:OPN,Late1:OPN,71,999
13530_46_48_53_54_57_59_60_61,Mid1:CLS,Late1:CLS,16,70
13530_46_48_53_54_57_59_60_61,Mid1:OPN,Late1:OPN,16,70
13530_47,Early1:ALL,Mid1:OPN,0,14
13530_47,Late1:CLS,Late1:CLS,60,999
13530_47,Late1:OPN,Late1:OPN,60,999
13530_47,Mid1:CLS,Late1:CLS,15,59
13530_47,Mid1:OPN,Late1:OPN,15,59
13540_64_66,Early1:ALL,Mid1:OPN,0,4
13540_64_66,Late1:CLS,Late1:CLS,65,999
13540_64_66,Late2:CLS,Late2:CLS,200,999
13540_64_66,Mid1:OPN,Mid2:CLS,5,19
13540_64_66,Mid2:CLS,Late1:CLS,20,64
13550_60_65,Early1:ALL,Mid1:OPN,0,4
13550_60_65,Late1:CLS,Late1:CLS,65,964
13550_60_65,Late2:CLS,Late2:CLS,200,999
13550_60_65,Mid1:OPN,Mid2:CLS,5,19
13550_60_65,Mid2:CLS,Late1:CLS,20,64
13560_55_56_99,Early1:ALL,Mid1:OPN,0,15
13560_55_56_99,Late1:CLS,Late1:CLS,76,999
13560_55_56_99,Late1:OPN,Late1:OPN,76,999
13560_55_56_99,Mid1:CLS,Late1:CLS,16,75
13560_55_56_99,Mid1:OPN,Late1:OPN,16,75
13570_46_47_55_58_99,Early1:ALL,Mid1:CLS,0,14
13570_46_47_55_58_99,Late1:CLS,Late1:CLS,80,999
13570_46_47_55_58_99,Late1:OPN,Late1:OPN,80,999
13570_46_47_55_58_99,Mid1:CLS,Late1:CLS,15,79
13570_46_47_55_58_99,Mid1:OPN,Late1:OPN,15,79
13580_35_36,Early1:ALL,Mid1:OPN,0,15
13580_35_36,Late1:CLS,Late1:CLS,41,999
13580_35_36,Late1:OPN,Late1:OPN,41,999
13580_35_36,Mid1:CLS,Late1:CLS,16,40
13580_35_36,Mid1:OPN,Late1:OPN,16,40
13600_56,Early1:ALL,Mid1:OPN,0,15
13600_56,Late1:CLS,Late1:CLS,50,499
13600_56,Late1:OPN,Late1:OPN,50,499
13600_56,Mid1:CLS,Late1:CLS,16,49
13600_56,Mid1:OPN,Late1:OPN,16,49
13610_58_60,Early1:ALL,Mid1:OPN,0,20
13610_58_60,Late1:CLS,Late1:CLS,101,999
13610_58_60,Late1:OPN,Late1:OPN,101,999
13610_58_60,Mid1:CLS,Late1:CLS,21,100
13610_58_60,Mid1:OPN,Late1:OPN,21,100
13620_41_50,Early1:ALL,Mid1:OPN,0,30
13620_41_50,Late1:CLS,Late1:CLS,116,999
13620_41_50,Late2:OPN,Late2:OPN,76,999
13620_41_50,Mid1:OPN,Late2:OPN,31,75
13620_41_50,Mid2:CLS,Late1:CLS,76,115
13620_51_63_64_65_66,Early1:ALL,Mid2:OPN,0,30
13620_51_63_64_65_66,Late1:CLS,Late1:CLS,151,999
13620_51_63_64_65_66,Mid1:CLS,Mid1:CLS,31,150
13620_51_63_64_65_66,Mid2:OPN,Late1:CLS,31,150
13622_41_50,Early1:ALL,Mid1:CLS,0,35
13622_41_50,Late1:CLS,Late2:CLS,121,200
13622_41_50,Late2:CLS,Late2:CLS,201,999
13622_41_50,Mid1:CLS,Mid2:CLS,36,75
13622_41_50,Mid2:CLS,Late1:CLS,76,120
13630_47_53,Early1:ALL,Mid1:OPN,0,6
13630_47_53,Late1:OPN,Late1:OPN,71,999
13630_47_53,Late2:CLS,Late2:CLS,71,999
13630_47_53,Mid1:CLS,Late2:CLS,7,70
13630_47_53,Mid1:OPN,Late1:OPN,7,70
13640_32_44_49,Early1:ALL,Mid1:OPN,0,6
13640_32_44_49,Late1:OPN,Late1:OPN,71,999
13640_32_44_49,Late2:CLS,Late2:CLS,71,999
13640_32_44_49,Mid1:CLS,Late2:CLS,7,70
13640_32_44_49,Mid1:OPN,Late1:OPN,7,70
13651_40_41_50,Early1:CLS,Mid1:CLS,0,30
13651_40_41_50,Early2:CLS,Early2:CLS,1,70
13651_40_41_50,Late1:CLS,Late1:CLS,71,999
13651_40_41_50,Mid1:CLS,Late1:CLS,31,70
13651_51,Early1:CLS,Mid1:CLS,0,30
13651_51,Early2:CLS,Early2:CLS,1,70
13651_51,Late1:CLS,Late1:CLS,71,999
13651_51,Mid1:CLS,Late1:CLS,31,70
13652_41,Early1:CLS,Mid1:CLS,0,30
13652_41,Early2:CLS,Early2:CLS,1,70
13652_41,Late1:CLS,Late1:CLS,71,999
13652_41,Mid1:CLS,Late1:CLS,31,70
13652_51,Early1:CLS,Mid1:CLS,0,30
13652_51,Early2:CLS,Early2:CLS,1,70
13652_51,Late1:CLS,Late1:CLS,71,999
13652_51,Mid1:CLS,Late1:CLS,31,70
13653_41,Early1:ALL,Mid1:CLS,0,30
13653_41,Late1:CLS,Late2:CLS,71,110
13653_41,Late2:CLS,Late3:CLS,111,200
13653_41,Late3:CLS,Late3:CLS,201,999
13653_41,Mid1:CLS,Late1:CLS,31,70
13660_50,Early1:ALL,Early2:CLS,0,10
13660_50,Early2:CLS,Mid1:CLS,11,80
13660_50,Late1:CLS,Late1:CLS,301,999
13660_50,Mid1:CLS,Late1:CLS,81,300
13660_51_63_64_65_66,Early1:ALL,Early2:CLS,0,10
13660_51_63_64_65_66,Early2:CLS,Mid1:CLS,11,80
13660_51_63_64_65_66,Late1:CLS,Late1:CLS,301,999
13660_51_63_64_65_66,Mid1:CLS,Late1:CLS,81,300
13670_32_44,Early1:ALL,Mid1:OPN,0,14
13670_32_44,Late1:CLS,Late1:CLS,60,999
13670_32_44,Late1:OPN,Late1:OPN,60,999
13670_32_44,Mid1:CLS,Late1:CLS,15,59
13670_32_44,Mid1:OPN,Late1:OPN,15,59
13680_46_48_54_57_59_60_61,Early1:ALL,Mid1:OPN,0,15
13680_46_48_54_57_59_60_61,Late1:CLS,Late1:CLS,76,999
13680_46_48_54_57_59_60_61,Late1:OPN,Late1:OPN,76,999
13680_46_48_54_57_59_60_61,Mid1:CLS,Late1:CLS,16,75
13680_46_48_54_57_59_60_61,Mid1:OPN,Late1:OPN,16,75
13690_60_61_63_64_65_66,Early1:ALL,Mid1:OPN,0,19
13690_60_61_63_64_65_66,Late1:CLS,Late1:CLS,69,999
13690_60_61_63_64_65_66,Late1:OPN,Late1:OPN,70,999
13690_60_61_63_64_65_66,Mid1:CLS,Late1:CLS,20,69
13690_60_61_63_64_65_66,Mid1:OPN,Late1:OPN,20,69
13700_53_61_62,Early1:ALL,Mid1:CLS,0,49
13700_53_61_62,Late1:CLS,Late1:CLS,200,999
13700_53_61_62,Mid1:CLS,Late1:CLS,50,199
13700_53_61_62,Mid1:OPN,Mid1:OPN,50,199
13700_60_63_64_65_66,Early1:ALL,Mid1:CLS,0,49
13700_60_63_64_65_66,Late1:CLS,Late1:CLS,200,999
13700_60_63_64_65_66,Mid1:CLS,Late1:CLS,50,199
13700_60_63_64_65_66,Mid1:OPN,Mid1:OPN,50,199
13710_32_36_37_45_98,Early1:ALL,Mid1:OPN,0,14
13710_32_36_37_45_98,Late1:CLS,Late1:CLS,41,999
13710_32_36_37_45_98,Late1:OPN,Late1:OPN,41,999
